School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment,Total Enrolment
680435,2021-2022,Catholic,Elementary,25,20,30,40,30,45,30,50,0,0,0,0,270
806889,2021-2022,Catholic,Elementary,35,20,20,20,20,15,15,15,0,0,0,0,160
806919,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,265,265,300,325,1155
811041,2021-2022,Catholic,Elementary,15,30,25,55,25,30,30,40,0,0,0,0,250
816396,2021-2022,Catholic,Elementary,15,20,15,45,45,45,35,45,0,0,0,0,265
800007,2021-2022,Catholic,Elementary,35,30,35,35,45,30,40,75,0,0,0,0,325
816906,2021-2022,Catholic,Elementary,20,25,25,45,20,20,20,10,0,0,0,0,185
818500,2021-2022,Catholic,Elementary,25,20,30,25,25,20,20,35,0,0,0,0,200
819883,2021-2022,Catholic,Elementary,15,10,20,15,15,10,15,20,0,0,0,0,120
819433,2021-2022,Catholic,Elementary,35,35,50,40,40,30,40,55,0,0,0,0,325
821381,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,405,430,455,475,1765
750298,2021-2022,Catholic,Elementary,30,30,20,60,55,55,65,55,0,0,0,0,370
822639,2021-2022,Catholic,Elementary,25,15,85,25,20,15,20,20,0,0,0,0,225
822655,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,300,280,340,380,1300
821365,2021-2022,Catholic,Elementary,30,20,30,30,30,20,30,30,0,0,0,0,220
823090,2021-2022,Catholic,Elementary,30,25,35,15,40,30,40,65,0,0,0,0,280
823953,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,265,230,250,270,1015
824950,2021-2022,Catholic,Elementary,30,40,20,20,30,35,25,35,0,0,0,0,235
832308,2021-2022,Catholic,Elementary,25,25,20,35,55,30,15,35,0,0,0,0,240
835536,2021-2022,Catholic,Elementary,25,20,45,30,50,50,40,55,0,0,0,0,315
836036,2021-2022,Catholic,Elementary,45,50,40,100,25,45,45,65,0,0,0,0,415
839256,2021-2022,Catholic,Elementary,20,20,25,20,20,25,30,25,0,0,0,0,185
841730,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,160,145,105,130,540
843547,2021-2022,Catholic,Elementary,40,25,25,25,20,20,35,35,0,0,0,0,225
845779,2021-2022,Catholic,Elementary,15,25,20,15,35,30,15,35,0,0,0,0,190
846473,2021-2022,Catholic,Elementary,55,50,55,50,20,30,20,30,0,0,0,0,310
847933,2021-2022,Catholic,Elementary,15,25,25,15,50,40,10,10,0,0,0,0,190
848751,2021-2022,Catholic,Elementary,40,30,25,30,25,30,35,40,0,0,0,0,255
848930,2021-2022,Catholic,Elementary,30,25,30,25,55,20,30,25,0,0,0,0,240
849286,2021-2022,Catholic,Elementary,35,45,55,45,40,55,45,60,0,0,0,0,380
850071,2021-2022,Catholic,Elementary,25,30,20,30,35,80,40,40,0,0,0,0,300
850217,2021-2022,Catholic,Elementary,25,30,40,50,40,70,65,55,0,0,0,0,375
850365,2021-2022,Catholic,Elementary,45,25,25,30,30,25,60,20,0,0,0,0,260
850403,2021-2022,Catholic,Elementary,70,50,50,55,50,55,55,55,0,0,0,0,440
851000,2021-2022,Catholic,Elementary,15,30,20,30,25,110,30,35,0,0,0,0,295
851299,2021-2022,Catholic,Elementary,40,35,20,30,45,45,45,55,0,0,0,0,315
852651,2021-2022,Catholic,Elementary,25,20,30,35,50,60,75,105,0,0,0,0,400
854530,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,375,360,385,450,1570
856207,2021-2022,Catholic,Elementary,40,40,30,50,75,60,75,80,0,0,0,0,450
856673,2021-2022,Catholic,Elementary,45,60,50,55,55,65,65,60,0,0,0,0,455
856959,2021-2022,Catholic,Elementary,25,20,20,30,80,50,45,50,0,0,0,0,320
858420,2021-2022,Catholic,Elementary,35,40,65,55,60,50,50,55,0,0,0,0,410
857165,2021-2022,Catholic,Elementary,35,30,50,25,20,35,25,45,0,0,0,0,265
865362,2021-2022,Catholic,Elementary,20,15,20,20,10,15,60,60,0,0,0,0,220
683246,2021-2022,Catholic,Elementary,35,40,35,35,35,40,45,65,0,0,0,0,330
715030,2021-2022,Catholic,Elementary,45,35,30,35,80,90,40,40,0,0,0,0,395
812896,2021-2022,Catholic,Elementary,40,60,60,35,55,60,95,100,0,0,0,0,505
775797,2021-2022,Catholic,Elementary,25,20,20,35,50,60,55,70,0,0,0,0,335
738857,2021-2022,Catholic,Elementary,25,45,45,45,50,55,65,65,0,0,0,0,395
684199,2021-2022,Catholic,Elementary,40,20,20,25,30,25,35,25,0,0,0,0,220
783161,2021-2022,Catholic,Elementary,20,15,20,15,70,50,15,20,0,0,0,0,225
807712,2021-2022,Catholic,Elementary,70,60,60,55,50,45,45,35,0,0,0,0,420
860217,2021-2022,Catholic,Elementary,65,75,55,50,40,45,40,40,0,0,0,0,410
681937,2021-2022,Catholic,Elementary,45,30,25,40,40,50,40,25,0,0,0,0,295
706631,2021-2022,Catholic,Elementary,20,20,25,25,25,20,25,20,0,0,0,0,180
776175,2021-2022,Catholic,Elementary,30,45,50,20,30,35,30,45,0,0,0,0,285
696056,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,250,290,295,300,1135
723967,2021-2022,Catholic,Elementary,30,35,30,30,35,30,25,30,0,0,0,0,245
750557,2021-2022,Catholic,Elementary,45,55,65,60,55,65,65,60,0,0,0,0,470
724106,2021-2022,Catholic,Elementary,40,25,20,25,15,15,20,20,0,0,0,0,180
721020,2021-2022,Catholic,Elementary,45,55,60,40,50,45,55,65,0,0,0,0,415
688182,2021-2022,Catholic,Elementary,40,35,45,50,45,60,75,110,0,0,0,0,460
864570,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,215,245,245,280,985
736228,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,10,175,195
784979,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,325,370,375,410,1480
733229,2021-2022,Catholic,Elementary,15,55,25,20,15,20,20,15,0,0,0,0,185
863785,2021-2022,Catholic,Elementary,40,30,35,30,35,25,35,30,0,0,0,0,260
843466,2021-2022,Catholic,Elementary,25,20,20,75,20,15,20,25,0,0,0,0,220
685984,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,290,290,325,265,1170
860676,2021-2022,Catholic,Elementary,0,0,0,0,0,0,80,70,0,0,0,0,150
703923,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,175,145,120,170,610
806811,2021-2022,Catholic,Elementary,75,105,90,100,100,105,105,75,0,0,0,0,755
682867,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,10,20,30
871140,2021-2022,Catholic,Elementary,30,45,45,30,35,40,45,30,0,0,0,0,300
710083,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,275,245,245,240,1005
710954,2021-2022,Catholic,Elementary,25,10,20,20,15,25,20,20,0,0,0,0,155
720313,2021-2022,Catholic,Elementary,10,10,10,10,10,10,15,10,0,0,0,0,85
735060,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,105,80,80,95,360
826211,2021-2022,Catholic,Elementary,0,0,0,0,0,0,75,75,0,0,0,0,150
741310,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,250,190,235,260,935
845884,2021-2022,Catholic,Elementary,35,25,30,25,40,30,0,0,0,0,0,0,185
738050,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,260,250,265,270,1045
764434,2021-2022,Catholic,Elementary,30,20,15,25,25,20,25,20,0,0,0,0,180
771406,2021-2022,Catholic,Elementary,20,25,15,35,30,25,35,35,0,0,0,0,220
777242,2021-2022,Catholic,Elementary,50,60,60,55,55,70,55,65,0,0,0,0,470
762083,2021-2022,Catholic,Elementary,25,25,20,20,25,25,35,25,0,0,0,0,200
691259,2021-2022,Catholic,Elementary,35,45,30,30,40,40,45,40,0,0,0,0,305
781282,2021-2022,Catholic,Elementary,30,25,30,40,35,30,25,45,0,0,0,0,260
784133,2021-2022,Catholic,Elementary,50,50,50,50,50,45,55,55,0,0,0,0,405
789178,2021-2022,Catholic,Elementary,70,45,55,55,70,60,70,70,0,0,0,0,495
791806,2021-2022,Catholic,Elementary,20,10,15,15,25,15,25,15,0,0,0,0,140
796352,2021-2022,Catholic,Elementary,10,15,10,10,10,10,0,0,0,0,0,0,65
798258,2021-2022,Catholic,Elementary,50,40,55,45,40,55,50,40,0,0,0,0,375
798460,2021-2022,Catholic,Elementary,55,50,40,45,35,45,40,45,0,0,0,0,355
803057,2021-2022,Catholic,Elementary,40,40,35,50,30,55,65,70,0,0,0,0,385
806972,2021-2022,Catholic,Elementary,20,25,20,30,25,30,40,40,0,0,0,0,230
724084,2021-2022,Catholic,Elementary,25,30,25,25,30,20,0,0,0,0,0,0,155
805327,2021-2022,Catholic,Elementary,40,35,40,30,25,45,45,35,0,0,0,0,295
814423,2021-2022,Catholic,Elementary,50,50,50,30,55,50,55,45,0,0,0,0,385
811696,2021-2022,Catholic,Elementary,40,20,40,35,35,35,25,30,0,0,0,0,260
762733,2021-2022,Catholic,Elementary,35,50,55,50,60,55,65,70,0,0,0,0,440
772020,2021-2022,Catholic,Elementary,30,40,25,35,30,30,40,30,0,0,0,0,260
750435,2021-2022,Catholic,Elementary,70,75,70,70,50,55,55,30,0,0,0,0,475
818844,2021-2022,Catholic,Elementary,30,30,35,20,30,40,20,30,0,0,0,0,235
820830,2021-2022,Catholic,Elementary,55,40,40,60,50,55,45,50,0,0,0,0,395
730718,2021-2022,Catholic,Elementary,20,25,20,20,30,25,20,25,0,0,0,0,185
823015,2021-2022,Catholic,Elementary,75,55,70,60,70,80,50,60,0,0,0,0,520
826278,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,325,315,350,370,1360
830801,2021-2022,Catholic,Elementary,30,35,40,45,25,45,45,45,0,0,0,0,310
835668,2021-2022,Catholic,Elementary,55,65,45,50,35,45,40,35,0,0,0,0,370
840696,2021-2022,Catholic,Elementary,70,85,60,60,60,60,50,60,0,0,0,0,505
843156,2021-2022,Catholic,Elementary,30,35,35,30,30,45,35,35,0,0,0,0,275
733040,2021-2022,Catholic,Elementary,20,25,20,25,20,30,35,25,0,0,0,0,200
852902,2021-2022,Catholic,Elementary,20,20,25,15,20,15,20,15,0,0,0,0,150
854980,2021-2022,Catholic,Elementary,45,45,40,35,30,30,10,10,0,0,0,0,245
858960,2021-2022,Catholic,Elementary,60,40,50,50,40,60,35,40,0,0,0,0,375
851764,2021-2022,Catholic,Elementary,65,60,55,60,35,70,50,45,0,0,0,0,440
2801,2021-2022,Public,Elementary,40,35,30,30,25,25,40,35,0,0,0,0,260
890855,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,285,310,265,295,1155
9008,2021-2022,Public,Elementary,25,20,30,55,50,45,65,80,0,0,0,0,370
14052,2021-2022,Public,Elementary,40,30,30,35,30,25,20,30,0,0,0,0,240
892025,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,175,155,160,190,680
20036,2021-2022,Public,Elementary,30,30,25,25,20,20,30,25,0,0,0,0,205
36609,2021-2022,Public,Elementary,30,25,25,40,30,35,35,30,0,0,0,0,250
38083,2021-2022,Public,Elementary,20,20,20,20,25,10,20,20,0,0,0,0,155
38164,2021-2022,Public,Elementary,30,30,30,35,35,20,25,20,0,0,0,0,225
42269,2021-2022,Public,Elementary,40,40,45,50,35,40,35,35,0,0,0,0,320
637517,2021-2022,Public,Elementary,35,45,50,60,55,60,55,70,0,0,0,0,430
33880,2021-2022,Public,Elementary,25,20,25,25,25,25,30,15,0,0,0,0,190
33952,2021-2022,Public,Elementary,40,50,45,50,50,55,50,55,0,0,0,0,395
896446,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,105,95,85,110,395
934991,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,345,320,350,335,1350
179554,2021-2022,Public,Elementary,70,70,65,75,65,70,90,80,0,0,0,0,585
72907,2021-2022,Public,Elementary,30,30,30,25,30,30,35,30,0,0,0,0,240
73547,2021-2022,Public,Elementary,80,65,55,65,65,50,60,65,0,0,0,0,505
82686,2021-2022,Public,Elementary,75,80,60,75,80,70,75,70,0,0,0,0,585
97110,2021-2022,Public,Elementary,70,70,70,80,65,70,70,75,0,0,0,0,570
94587,2021-2022,Public,Elementary,30,40,25,20,25,30,35,30,0,0,0,0,235
619779,2021-2022,Public,Elementary,60,55,85,85,95,85,105,90,0,0,0,0,660
22128,2021-2022,Public,Elementary,100,70,80,70,80,75,75,55,0,0,0,0,605
443638,2021-2022,Public,Elementary,20,20,15,20,10,10,20,15,0,0,0,0,130
117463,2021-2022,Public,Elementary,20,20,25,30,25,10,30,20,0,0,0,0,180
116840,2021-2022,Public,Elementary,80,45,40,55,65,50,65,45,0,0,0,0,445
124222,2021-2022,Public,Elementary,25,25,25,45,35,35,40,45,0,0,0,0,275
931673,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,325,490,455,585,1855
501023,2021-2022,Public,Elementary,595,610,660,655,685,690,600,455,0,0,0,0,4950
170662,2021-2022,Public,Elementary,55,40,65,50,60,40,55,60,0,0,0,0,425
904392,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,450,425,425,370,1670
147109,2021-2022,Public,Elementary,35,40,25,40,30,40,25,20,0,0,0,0,255
147885,2021-2022,Public,Elementary,20,30,30,25,25,30,25,30,0,0,0,0,215
147915,2021-2022,Public,Elementary,15,20,15,15,10,20,15,15,0,0,0,0,125
148148,2021-2022,Public,Elementary,50,35,40,45,50,45,45,50,0,0,0,0,360
5215,2021-2022,Public,Elementary,15,20,15,10,25,25,15,25,0,0,0,0,150
905674,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,360,315,345,370,1390
905585,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,15,30,275,330
165514,2021-2022,Public,Elementary,55,40,55,65,80,50,50,50,0,0,0,0,445
156078,2021-2022,Public,Elementary,40,35,30,25,35,40,30,30,0,0,0,0,265
906565,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,265,235,225,235,960
493031,2021-2022,Public,Elementary,40,35,35,45,35,35,35,40,0,0,0,0,300
639900,2021-2022,Public,Elementary,35,50,35,40,45,35,45,45,0,0,0,0,330
192210,2021-2022,Public,Elementary,30,25,20,15,15,15,20,20,0,0,0,0,160
193119,2021-2022,Public,Elementary,40,50,50,60,55,55,50,65,0,0,0,0,425
531551,2021-2022,Public,Elementary,45,55,45,50,45,35,45,45,0,0,0,0,365
206253,2021-2022,Public,Elementary,60,50,65,60,45,65,55,55,0,0,0,0,455
911291,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,105,105,105,100,415
210277,2021-2022,Public,Elementary,50,50,55,45,55,60,50,55,0,0,0,0,420
213829,2021-2022,Public,Elementary,45,55,55,55,55,50,60,60,0,0,0,0,435
218103,2021-2022,Public,Elementary,40,25,30,25,30,25,35,35,0,0,0,0,245
219908,2021-2022,Public,Elementary,20,20,25,20,20,25,30,30,0,0,0,0,190
567787,2021-2022,Public,Elementary,20,25,20,20,20,20,25,20,0,0,0,0,170
221805,2021-2022,Public,Elementary,45,35,35,50,35,45,45,30,0,0,0,0,320
477435,2021-2022,Public,Elementary,20,20,20,25,10,15,0,0,0,0,0,0,110
244791,2021-2022,Public,Elementary,30,25,15,25,40,25,40,30,0,0,0,0,230
916331,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,230,205,200,230,865
231533,2021-2022,Public,Elementary,40,60,65,45,70,55,55,75,0,0,0,0,465
259160,2021-2022,Public,Elementary,10,15,10,10,20,10,15,10,0,0,0,0,100
918423,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,425,405,370,390,1590
280844,2021-2022,Public,Elementary,25,20,25,50,60,40,75,50,0,0,0,0,345
559271,2021-2022,Public,Elementary,75,90,70,85,105,95,70,80,0,0,0,0,670
283495,2021-2022,Public,Elementary,80,75,55,65,65,85,70,75,0,0,0,0,570
286095,2021-2022,Public,Elementary,45,45,45,50,50,50,50,55,0,0,0,0,390
446033,2021-2022,Public,Elementary,70,70,65,80,65,90,80,100,0,0,0,0,620
124745,2021-2022,Public,Elementary,40,40,35,40,45,25,45,35,0,0,0,0,305
304379,2021-2022,Public,Elementary,30,15,30,20,20,30,30,20,0,0,0,0,195
99872,2021-2022,Public,Elementary,30,35,25,20,30,30,25,25,0,0,0,0,220
311707,2021-2022,Public,Elementary,25,30,25,40,25,30,35,30,0,0,0,0,240
313050,2021-2022,Public,Elementary,35,30,40,30,35,35,40,45,0,0,0,0,290
312983,2021-2022,Public,Elementary,25,25,15,30,25,25,25,30,0,0,0,0,200
321176,2021-2022,Public,Elementary,20,15,15,15,15,15,15,15,0,0,0,0,125
328740,2021-2022,Public,Elementary,70,85,65,80,65,65,65,65,0,0,0,0,560
348503,2021-2022,Public,Elementary,30,15,20,25,15,20,15,10,0,0,0,0,150
932345,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,345,365,320,395,1425
350508,2021-2022,Public,Elementary,45,50,40,35,50,50,50,50,0,0,0,0,370
356271,2021-2022,Public,Elementary,35,30,30,25,45,40,40,40,0,0,0,0,285
580847,2021-2022,Public,Elementary,45,50,45,55,55,45,45,55,0,0,0,0,395
450298,2021-2022,Public,Elementary,30,45,50,45,65,65,80,70,0,0,0,0,450
493816,2021-2022,Public,Elementary,65,65,75,65,70,50,75,65,0,0,0,0,530
394819,2021-2022,Public,Elementary,35,45,20,45,45,50,55,50,0,0,0,0,345
932329,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,305,305,315,320,1245
425630,2021-2022,Public,Elementary,45,60,40,45,60,50,45,50,0,0,0,0,395
935310,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,400,445,405,420,1670
443573,2021-2022,Public,Elementary,55,65,60,70,70,60,80,65,0,0,0,0,525
935360,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,260,220,245,245,970
936227,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,250,205,220,230,905
477303,2021-2022,Public,Elementary,30,25,30,25,35,30,25,30,0,0,0,0,230
458830,2021-2022,Public,Elementary,55,45,45,65,70,60,70,60,0,0,0,0,470
461423,2021-2022,Public,Elementary,30,35,35,35,40,35,40,45,0,0,0,0,295
463396,2021-2022,Public,Elementary,45,50,40,45,45,40,35,40,0,0,0,0,340
451177,2021-2022,Public,Elementary,65,50,60,70,60,75,65,65,0,0,0,0,510
937525,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,310,285,260,275,1130
336001,2021-2022,Public,Elementary,25,45,30,35,45,40,50,50,0,0,0,0,320
489336,2021-2022,Public,Elementary,25,15,20,15,20,10,20,30,0,0,0,0,155
201258,2021-2022,Public,Elementary,30,35,30,40,40,50,55,55,0,0,0,0,335
490563,2021-2022,Public,Elementary,15,20,20,20,20,20,15,15,0,0,0,0,145
455037,2021-2022,Public,Elementary,25,20,25,30,30,25,30,10,0,0,0,0,195
509736,2021-2022,Public,Elementary,35,35,40,35,50,40,80,85,0,0,0,0,400
503720,2021-2022,Public,Elementary,25,30,35,35,25,40,35,30,0,0,0,0,255
197235,2021-2022,Public,Elementary,45,65,50,60,45,65,60,50,0,0,0,0,440
531049,2021-2022,Public,Elementary,35,35,55,45,50,45,40,35,0,0,0,0,340
941603,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,280,280,255,260,1075
515523,2021-2022,Public,Elementary,35,30,35,40,35,35,35,35,0,0,0,0,280
520225,2021-2022,Public,Elementary,35,35,45,35,50,45,50,55,0,0,0,0,350
622044,2021-2022,Public,Elementary,40,30,35,40,30,55,40,50,0,0,0,0,320
526673,2021-2022,Public,Elementary,80,80,75,60,80,60,85,65,0,0,0,0,585
536512,2021-2022,Public,Elementary,40,35,45,45,35,40,50,50,0,0,0,0,340
542148,2021-2022,Public,Elementary,45,40,35,40,40,40,20,30,0,0,0,0,290
543861,2021-2022,Public,Elementary,50,60,55,65,35,60,40,45,0,0,0,0,410
551066,2021-2022,Public,Elementary,35,30,30,25,35,30,40,30,0,0,0,0,255
96270,2021-2022,Public,Elementary,15,15,20,15,15,15,15,10,0,0,0,0,120
566870,2021-2022,Public,Elementary,40,35,35,30,25,30,30,40,0,0,0,0,265
948969,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,245,250,275,265,1035
569933,2021-2022,Public,Elementary,55,55,50,50,60,65,75,60,0,0,0,0,470
569216,2021-2022,Public,Elementary,20,30,40,25,30,20,30,30,0,0,0,0,225
570389,2021-2022,Public,Elementary,25,30,25,25,30,25,30,30,0,0,0,0,220
577049,2021-2022,Public,Elementary,35,35,30,20,35,35,30,25,0,0,0,0,245
92886,2021-2022,Public,Elementary,55,50,55,65,65,65,45,75,0,0,0,0,475
577669,2021-2022,Public,Elementary,50,45,45,50,55,55,50,55,0,0,0,0,405
309061,2021-2022,Public,Elementary,65,60,55,50,70,60,60,60,0,0,0,0,480
93700,2021-2022,Public,Elementary,60,50,50,60,55,55,50,65,0,0,0,0,445
590916,2021-2022,Public,Elementary,30,35,40,25,35,40,35,30,0,0,0,0,270
325635,2021-2022,Public,Elementary,50,45,50,40,45,45,45,45,0,0,0,0,365
598909,2021-2022,Public,Elementary,30,35,45,35,40,40,25,45,0,0,0,0,295
595535,2021-2022,Public,Elementary,30,30,20,40,35,30,25,30,0,0,0,0,240
171101,2021-2022,Public,Elementary,50,60,70,55,65,70,75,60,0,0,0,0,505
610704,2021-2022,Public,Elementary,45,45,40,65,55,70,80,65,0,0,0,0,465
525960,2021-2022,Public,Elementary,35,50,50,55,50,60,65,70,0,0,0,0,435
536150,2021-2022,Public,Elementary,25,25,25,20,30,35,20,20,0,0,0,0,200
614904,2021-2022,Public,Elementary,45,45,55,55,75,65,65,50,0,0,0,0,455
617440,2021-2022,Public,Elementary,20,35,30,35,25,25,30,40,0,0,0,0,240
438276,2021-2022,Public,Elementary,50,50,55,80,60,80,75,80,0,0,0,0,530
4758,2021-2022,Public,Elementary,45,45,45,30,25,55,40,35,0,0,0,0,320
31739,2021-2022,Public,Elementary,45,45,35,40,45,35,40,25,0,0,0,0,310
41807,2021-2022,Public,Elementary,15,20,20,20,15,15,20,25,0,0,0,0,150
521116,2021-2022,Public,Elementary,20,20,20,15,25,15,20,20,0,0,0,0,155
403466,2021-2022,Public,Elementary,15,15,20,20,25,20,15,30,0,0,0,0,160
34339,2021-2022,Public,Elementary,25,25,30,30,35,30,35,25,0,0,0,0,235
896187,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,245,235,255,335,1070
62006,2021-2022,Public,Elementary,40,35,25,25,25,35,35,30,0,0,0,0,250
70254,2021-2022,Public,Elementary,45,40,40,60,55,30,20,45,0,0,0,0,335
75604,2021-2022,Public,Elementary,55,50,65,30,35,40,25,35,0,0,0,0,335
899046,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,125,125,120,155,525
89966,2021-2022,Public,Elementary,25,20,30,25,25,30,30,30,0,0,0,0,215
90077,2021-2022,Public,Elementary,20,15,15,55,65,60,15,20,0,0,0,0,265
90816,2021-2022,Public,Elementary,25,20,20,20,15,15,15,20,0,0,0,0,150
468064,2021-2022,Public,Elementary,70,45,55,60,60,65,65,70,0,0,0,0,490
192880,2021-2022,Public,Elementary,45,50,55,45,55,50,50,55,0,0,0,0,405
126306,2021-2022,Public,Elementary,15,20,20,20,20,20,15,25,0,0,0,0,155
903728,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,125,135,115,200,575
136441,2021-2022,Public,Elementary,35,45,30,40,40,40,35,45,0,0,0,0,310
151130,2021-2022,Public,Elementary,30,20,15,25,40,35,40,40,0,0,0,0,245
906069,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,80,60,70,130,340
558113,2021-2022,Public,Elementary,10,15,15,20,10,15,25,10,0,0,0,0,120
170372,2021-2022,Public,Elementary,40,45,40,35,15,20,20,25,0,0,0,0,240
220035,2021-2022,Public,Elementary,20,20,55,15,20,15,20,15,0,0,0,0,180
226017,2021-2022,Public,Elementary,40,45,15,10,15,15,0,0,0,0,0,0,140
891304,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,10,25,45
227056,2021-2022,Public,Elementary,15,15,15,10,15,20,85,85,0,0,0,0,260
229393,2021-2022,Public,Elementary,25,30,20,20,25,20,20,40,0,0,0,0,200
233706,2021-2022,Public,Elementary,20,35,25,25,25,35,20,30,0,0,0,0,215
915033,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,60,75,70,155,360
265608,2021-2022,Public,Elementary,25,20,30,25,35,25,20,30,0,0,0,0,210
280097,2021-2022,Public,Elementary,35,30,30,40,30,45,30,35,0,0,0,0,275
281263,2021-2022,Public,Elementary,30,20,25,30,25,30,40,35,0,0,0,0,235
282308,2021-2022,Public,Elementary,35,35,35,35,35,45,30,35,0,0,0,0,285
295434,2021-2022,Public,Elementary,30,25,25,20,20,25,35,30,0,0,0,0,210
145602,2021-2022,Public,Elementary,70,50,50,55,60,65,55,50,0,0,0,0,455
97314,2021-2022,Public,Elementary,20,15,15,20,25,20,25,20,0,0,0,0,160
308170,2021-2022,Public,Elementary,30,30,30,25,30,20,30,30,0,0,0,0,225
326259,2021-2022,Public,Elementary,35,45,50,35,55,40,55,35,0,0,0,0,350
329100,2021-2022,Public,Elementary,30,35,35,30,25,30,30,25,0,0,0,0,240
132010,2021-2022,Public,Elementary,35,30,40,40,40,45,40,40,0,0,0,0,310
898007,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,145,170,155,220,690
378372,2021-2022,Public,Elementary,20,30,30,30,25,25,25,20,0,0,0,0,205
930245,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,250,250,380,1135
410225,2021-2022,Public,Elementary,40,45,40,40,40,40,40,55,0,0,0,0,340
502324,2021-2022,Public,Elementary,25,20,20,20,20,25,15,15,0,0,0,0,160
417505,2021-2022,Public,Elementary,25,20,25,20,25,30,25,25,0,0,0,0,195
97446,2021-2022,Public,Elementary,30,30,30,20,20,15,25,15,0,0,0,0,185
97578,2021-2022,Public,Elementary,15,20,15,20,15,40,40,30,0,0,0,0,195
933490,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,195,200,210,280,885
934402,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,195,180,175,295,845
451304,2021-2022,Public,Elementary,20,15,25,15,30,25,25,30,0,0,0,0,185
452866,2021-2022,Public,Elementary,20,20,10,25,20,25,25,15,0,0,0,0,160
456764,2021-2022,Public,Elementary,25,10,20,20,25,25,20,25,0,0,0,0,170
469505,2021-2022,Public,Elementary,30,25,20,20,25,30,30,20,0,0,0,0,200
485306,2021-2022,Public,Elementary,40,55,50,70,80,65,80,75,0,0,0,0,515
494208,2021-2022,Public,Elementary,20,20,20,25,25,30,35,40,0,0,0,0,215
412984,2021-2022,Public,Elementary,75,80,85,80,85,70,85,70,0,0,0,0,630
505510,2021-2022,Public,Elementary,20,20,15,15,15,10,20,15,0,0,0,0,130
941557,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,165,150,145,220,680
521760,2021-2022,Public,Elementary,40,35,50,45,40,35,45,35,0,0,0,0,325
403725,2021-2022,Public,Elementary,30,20,20,15,20,25,25,15,0,0,0,0,170
153931,2021-2022,Public,Elementary,50,50,60,45,45,55,45,50,0,0,0,0,400
916412,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,45,55,60,100,260
949035,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,85,90,105,125,405
